transaction_id,sender_id,receiver_id,amount,timestamp
T000411,ACC710337,ACC972082,12850.95,2026-01-11 05-07-00
T000412,ACC125377,ACC891500,2126.71,2026-01-11 21-51-00
T000413,ACC444516,ACC576856,15942.88,2026-01-09 04-35-00
T000414,ACC510640,ACC120775,17826.69,2026-01-03 01-53-00
T000415,ACC169228,ACC550656,7501.3,2026-01-02 22-10-00
T000416,ACC631530,ACC770100,8009.95,2026-01-14 21-49-00
T000417,ACC131740,ACC317554,15364.24,2026-01-06 15-55-00
T000418,ACC220485,ACC911786,11820.84,2026-01-15 11-07-00
T000419,ACC332751,ACC550602,15885.44,2026-01-05 05-22-00
T000420,ACC496945,ACC716905,19215.09,2026-01-08 17-30-00
T000421,ACC389644,ACC304310,5990.02,2026-01-01 13-37-00
T000422,ACC292758,ACC454139,12886.81,2026-01-06 10-33-00
T000423,ACC241488,ACC729302,19156.07,2026-01-13 18-38-00
T000424,ACC688595,ACC318701,9481.13,2026-01-10 23-43-00
T000425,ACC321733,ACC468258,16941.32,2026-01-05 07-09-00
T000426,ACC597519,ACC589823,17238.73,2026-01-08 07-37-00
T000427,ACC735897,ACC800494,23130.59,2026-01-12 15-29-00
T000428,ACC880733,ACC869921,22220.44,2026-01-05 04-54-00
T000429,ACC853763,ACC156860,12066.5,2026-01-06 15-29-00
T000430,ACC468913,ACC776037,18675.26,2026-01-11 17-20-00
T000431,ACC192142,ACC897204,21897.11,2026-01-10 13-21-00
T000432,ACC410513,ACC618457,14880.71,2026-01-15 10-11-00
T000433,ACC898310,ACC304189,13665.48,2026-01-15 16-59-00
T000434,ACC420166,ACC456457,4532.65,2026-01-16 03-35-00
T000435,ACC607245,ACC576820,5645.22,2026-01-02 20-14-00
T000436,ACC662876,ACC167152,21987.08,2026-01-03 07-01-00
T000437,ACC980241,ACC452216,2906.12,2026-01-03 05-15-00
T000438,ACC561542,ACC433027,24584.31,2026-01-02 17-00-00
T000439,ACC597900,ACC868075,20116.49,2026-01-14 09-09-00
T000440,ACC928461,ACC963562,6979.62,2026-01-15 17-24-00
T000441,ACC732903,ACC227101,2073.03,2026-01-14 15-23-00
T000442,ACC754480,ACC853803,11485.63,2026-01-15 17-26-00
T000443,ACC575429,ACC361772,2497.95,2026-01-09 13-41-00
T000444,ACC704749,ACC731116,9414.21,2026-01-11 06-31-00
T000445,ACC882710,ACC788020,11333.12,2026-01-10 07-15-00
T000446,ACC137577,ACC328730,20127.91,2026-01-03 11-09-00
T000447,ACC683380,ACC566107,17301.68,2026-01-06 21-04-00
T000448,ACC462280,ACC885679,3196.91,2026-01-13 12-10-00
T000449,ACC206333,ACC475168,15542.07,2026-01-04 16-41-00
T000450,ACC701345,ACC404991,5162.75,2026-01-02 19-52-00
T000451,ACC760356,ACC542720,15886.43,2026-01-08 00-48-00
T000452,ACC533104,ACC264418,23565.99,2026-01-14 05-52-00
T000453,ACC668321,ACC948625,8786.5,2026-01-09 07-24-00
T000454,ACC721595,ACC804472,8660.53,2026-01-04 10-10-00
T000455,ACC639926,ACC533258,3090.99,2026-01-11 02-08-00
T000456,ACC514733,ACC552007,14791.25,2026-01-11 22-07-00
T000457,ACC713110,ACC409844,1168.49,2026-01-09 14-03-00
T000458,ACC155970,ACC293003,3109.15,2026-01-06 18-14-00
T000459,ACC831537,ACC763531,18457.9,2026-01-10 22-12-00
T000460,ACC440250,ACC449191,14780.66,2026-01-10 17-19-00
T000461,ACC666390,ACC514263,15494.96,2026-01-10 14-25-00
T000462,ACC573931,ACC321092,24833.5,2026-01-11 15-42-00
T000463,ACC510092,ACC480887,4395.69,2026-01-02 03-27-00
T000464,ACC931835,ACC935249,13346.07,2026-01-08 13-07-00
T000465,ACC617895,ACC247043,12101.25,2026-01-05 09-21-00
T000466,ACC550510,ACC614203,17110.72,2026-01-04 10-55-00
T000467,ACC269821,ACC793081,23220.07,2026-01-15 11-43-00
T000468,ACC648142,ACC987940,17694.14,2026-01-12 09-19-00
T000469,ACC202511,ACC422127,20501.19,2026-01-15 16-56-00
T000470,ACC652153,ACC739504,1433.69,2026-01-16 04-45-00
T000471,ACC218800,ACC815366,7971.46,2026-01-02 20-11-00
T000472,ACC364556,ACC701286,8557.14,2026-01-01 14-28-00
T000473,ACC141258,ACC256029,19988.9,2026-01-13 01-08-00
T000474,ACC558024,ACC201004,3226.88,2026-01-01 13-18-00
T000475,ACC826811,ACC495714,7601.03,2026-01-10 03-00-00
T000476,ACC744095,ACC284242,11783.75,2026-01-05 22-51-00
T000477,ACC493122,ACC435938,10493.85,2026-01-05 17-59-00
T000478,ACC155957,ACC876740,5476.05,2026-01-12 10-38-00
T000479,ACC222372,ACC806039,16401.08,2026-01-13 12-40-00
T000480,ACC905666,ACC705239,13350.88,2026-01-11 12-11-00
T000481,ACC663758,ACC803263,8543.37,2026-01-09 08-10-00
T000482,ACC631920,ACC695913,23952.34,2026-01-02 16-40-00
T000483,ACC751821,ACC517860,14323.65,2026-01-13 06-22-00
T000484,ACC564496,ACC473232,9133.17,2026-01-12 15-11-00
T000485,ACC326853,ACC963492,5106.77,2026-01-11 03-18-00
T000486,ACC426406,ACC963169,10604.35,2026-01-13 04-33-00
T000487,ACC801870,ACC921828,23461.7,2026-01-04 23-43-00
T000488,ACC270891,ACC331335,20182.78,2026-01-02 11-46-00
T000489,ACC362510,ACC532625,13815.01,2026-01-02 13-13-00
T000490,ACC610498,ACC878274,14021.34,2026-01-01 12-53-00
T000491,ACC640725,ACC678180,9676.78,2026-01-13 05-19-00
T000492,ACC105672,ACC335965,9249.92,2026-01-16 05-46-00
T000493,ACC191702,ACC828738,6939.91,2026-01-03 11-54-00
T000494,ACC301510,ACC870270,19348.67,2026-01-11 01-20-00
T000495,ACC736100,ACC642339,24714.91,2026-01-13 05-27-00
T000496,ACC369986,ACC442235,20320.7,2026-01-13 12-48-00
T000497,ACC490094,ACC475991,13128.57,2026-01-15 17-20-00
T000498,ACC230217,ACC657160,15540.72,2026-01-06 18-13-00
T000499,ACC697813,ACC258347,16934.66,2026-01-13 22-19-00
T000500,ACC612527,ACC958635,5283.63,2026-01-08 04-38-00
T000501,ACC587599,ACC511129,6986.7,2026-01-07 06-05-00
T000502,ACC436185,ACC838341,6632.9,2026-01-15 05-30-00
T000503,ACC218047,ACC348892,6808.71,2026-01-04 10-12-00
T000504,ACC710935,ACC108819,15474.8,2026-01-11 20-36-00
T000505,ACC531906,ACC432726,22941.32,2026-01-16 08-55-00
T000506,ACC481391,ACC298796,2094.7,2026-01-05 05-58-00
T000507,ACC930442,ACC282220,6678.71,2026-01-09 07-35-00
T000508,ACC133669,ACC894748,15307.87,2026-01-03 10-45-00
T000509,ACC165414,ACC492218,12899.12,2026-01-04 13-50-00
T000510,ACC663584,ACC549243,12908.1,2026-01-15 18-52-00
T000511,ACC865607,ACC151835,16405.07,2026-01-09 13-25-00
T000512,ACC535271,ACC692594,11863.36,2026-01-08 11-05-00
T000513,ACC596399,ACC464808,24637.5,2026-01-13 08-07-00
T000514,ACC591762,ACC762049,14429.46,2026-01-13 19-07-00
T000515,ACC463029,ACC287888,16863.75,2026-01-11 22-09-00
T000516,ACC117206,ACC423245,6342.54,2026-01-01 18-07-00
T000517,ACC212102,ACC542233,5281.01,2026-01-02 06-06-00
T000518,ACC839432,ACC244741,3181.45,2026-01-02 21-01-00
T000519,ACC907704,ACC601518,21271.02,2026-01-11 13-22-00
T000520,ACC502591,ACC169638,4256.2,2026-01-12 23-30-00
T000521,ACC256251,ACC223652,5570.88,2026-01-06 06-04-00
T000522,ACC260335,ACC418331,17503.63,2026-01-15 14-51-00
T000523,ACC219845,ACC884994,2717.19,2026-01-05 03-14-00
T000524,ACC163534,ACC511301,23576.62,2026-01-11 13-50-00
T000525,ACC615686,ACC295473,1026.92,2026-01-04 23-22-00
T000526,ACC729593,ACC787439,8417.19,2026-01-08 01-24-00
T000527,ACC379457,ACC333579,2994.46,2026-01-07 18-13-00
T000528,ACC899471,ACC296273,21258.08,2026-01-12 18-39-00
T000529,ACC137129,ACC457756,22879.94,2026-01-15 11-19-00
T000530,ACC978286,ACC848897,14485.4,2026-01-01 16-24-00
T000531,ACC915269,ACC394961,7797.23,2026-01-04 06-21-00
T000532,ACC764219,ACC133113,7547.01,2026-01-09 07-51-00
T000533,ACC329429,ACC955960,7546.33,2026-01-04 12-07-00
T000534,ACC370280,ACC881977,21157.44,2026-01-03 07-57-00
T000535,ACC562480,ACC514010,12455.74,2026-01-03 10-49-00
T000536,ACC436602,ACC607539,13899.05,2026-01-10 16-31-00
T000537,ACC324896,ACC935727,3184.28,2026-01-12 16-08-00
T000538,ACC751235,ACC536787,9033.17,2026-01-02 02-22-00
T000539,ACC849218,ACC775166,16243.7,2026-01-10 13-18-00
T000540,ACC576801,ACC498362,19140.6,2026-01-12 00-09-00
T000541,ACC663166,ACC777221,8644.35,2026-01-05 20-08-00
T000542,ACC678796,ACC481729,14462.18,2026-01-01 18-33-00
T000543,ACC965045,ACC592031,13904.72,2026-01-05 23-12-00
T000544,ACC177908,ACC669564,17602.78,2026-01-06 11-58-00
T000545,ACC219167,ACC579170,9864.48,2026-01-15 02-41-00
T000546,ACC725569,ACC910035,16694.07,2026-01-05 13-36-00
T000547,ACC657964,ACC388417,19062,2026-01-04 03-58-00
T000548,ACC484702,ACC880345,13518.16,2026-01-08 05-16-00
T000549,ACC439413,ACC557163,5399.87,2026-01-14 15-28-00
T000550,ACC505516,ACC556144,21266.04,2026-01-04 00-42-00
T000551,ACC268634,ACC308916,11772.73,2026-01-11 06-38-00
T000552,ACC898962,ACC133836,4583.42,2026-01-01 18-38-00
T000553,ACC524101,ACC538383,16151.32,2026-01-14 05-35-00
T000554,ACC369649,ACC472589,18146.75,2026-01-14 07-14-00
T000555,ACC801853,ACC361260,6412.18,2026-01-02 12-01-00
T000556,ACC787819,ACC685475,18310.29,2026-01-08 06-15-00
T000557,ACC576195,ACC750830,12486.2,2026-01-07 20-03-00
T000558,ACC404674,ACC217965,13442.45,2026-01-12 09-44-00
T000559,ACC702272,ACC425380,7871.83,2026-01-12 10-40-00
T000560,ACC618546,ACC134453,4722.35,2026-01-09 21-19-00
T000561,ACC108117,ACC664118,1908.22,2026-01-15 18-28-00
T000562,ACC916959,ACC148463,17720.26,2026-01-06 16-59-00
T000563,ACC166701,ACC978567,1634.05,2026-01-10 02-37-00
T000564,ACC425840,ACC559776,10950.26,2026-01-07 15-12-00
T000565,ACC407138,ACC640303,9345.85,2026-01-11 09-59-00
T000566,ACC603884,ACC434355,7146.83,2026-01-15 09-27-00
T000567,ACC170679,ACC756402,22443.41,2026-01-15 02-17-00
T000568,ACC562865,ACC381717,23600.32,2026-01-09 12-43-00
T000569,ACC804568,ACC985135,15910.79,2026-01-01 23-21-00
T000570,ACC988995,ACC617979,24679.48,2026-01-07 12-35-00
T000571,ACC972431,ACC464731,16573.9,2026-01-14 13-03-00
T000572,ACC631717,ACC940300,20552.56,2026-01-04 17-04-00
T000573,ACC784646,ACC470380,2124.13,2026-01-16 04-13-00
T000574,ACC272777,ACC167866,15592.97,2026-01-07 08-32-00
T000575,ACC785298,ACC732823,24175.79,2026-01-10 20-36-00
T000576,ACC972096,ACC322319,10439.76,2026-01-11 03-13-00
T000577,ACC999697,ACC891932,23604.22,2026-01-06 11-40-00
T000578,ACC769885,ACC308971,23023.42,2026-01-15 01-29-00
T000579,ACC939392,ACC899769,1204.38,2026-01-15 04-03-00
T000580,ACC540389,ACC305315,20694.41,2026-01-10 01-14-00
T000581,ACC230077,ACC368473,15958.54,2026-01-02 12-40-00
T000582,ACC555008,ACC888304,23242.51,2026-01-10 00-27-00
T000583,ACC324432,ACC659531,19771.94,2026-01-10 00-28-00
T000584,ACC155560,ACC564184,6847.11,2026-01-03 03-51-00
T000585,ACC181430,ACC108486,18271.24,2026-01-05 01-29-00
T000586,ACC984202,ACC675808,17628.03,2026-01-03 21-19-00
T000587,ACC730619,ACC472431,12849.13,2026-01-04 18-53-00
T000588,ACC316086,ACC584783,12452.12,2026-01-15 04-59-00
T000589,ACC480236,ACC580157,11371.46,2026-01-06 07-41-00
T000590,ACC386971,ACC945240,17356.14,2026-01-14 19-46-00
T000591,ACC160609,ACC377654,11857.9,2026-01-04 22-20-00
T000592,ACC817839,ACC316784,10022.56,2026-01-07 21-40-00
T000593,ACC393471,ACC313398,15416.19,2026-01-14 14-06-00
T000594,ACC595993,ACC921229,10751.43,2026-01-07 05-40-00
T000595,ACC651320,ACC265003,3007.21,2026-01-09 03-00-00
T000596,ACC646861,ACC428777,1553.73,2026-01-04 15-17-00
T000597,ACC708853,ACC300498,9696.86,2026-01-14 16-43-00
T000598,ACC430824,ACC662748,22992.23,2026-01-16 07-25-00
T000599,ACC804815,ACC513341,19543.69,2026-01-12 10-46-00
T000600,ACC163580,ACC576617,13960.56,2026-01-14 20-59-00
T000601,ACC863500,ACC214068,3705.22,2026-01-06 16-23-00
T000602,ACC426062,ACC215878,5905.49,2026-01-07 11-11-00
T000603,ACC506459,ACC141846,21891.02,2026-01-09 13-39-00
T000604,ACC145679,ACC850947,14749.36,2026-01-06 02-57-00
T000605,ACC788185,ACC630735,12129.24,2026-01-14 12-46-00
T000606,ACC717408,ACC137388,1572.32,2026-01-09 04-20-00
T000607,ACC855327,ACC816864,22127.33,2026-01-12 04-21-00
T000608,ACC138086,ACC673636,16123.42,2026-01-08 17-43-00
T000609,ACC618767,ACC360163,16733.29,2026-01-08 10-07-00
T000610,ACC821454,ACC219256,3222.82,2026-01-06 16-58-00
T000611,ACC747662,ACC578644,17774.79,2026-01-11 07-03-00
T000612,ACC876079,ACC775947,20987.03,2026-01-05 09-31-00
T000613,ACC537319,ACC901495,15214.46,2026-01-03 03-09-00
T000614,ACC999230,ACC411533,24527.39,2026-01-14 07-07-00
T000615,ACC493567,ACC347946,21541.43,2026-01-04 08-06-00
T000616,ACC388646,ACC494467,23801.93,2026-01-16 00-18-00
T000617,ACC906481,ACC499022,22265.23,2026-01-04 17-09-00
T000618,ACC472291,ACC351186,10338.4,2026-01-08 02-41-00
T000619,ACC427642,ACC498354,1953.29,2026-01-14 20-08-00
T000620,ACC563843,ACC889162,11257.44,2026-01-15 15-18-00
T000621,ACC671976,ACC427690,17526.22,2026-01-04 11-05-00
T000622,ACC649919,ACC530079,16543,2026-01-08 09-06-00
T000623,ACC416807,ACC133023,15422.18,2026-01-11 17-42-00
T000624,ACC531207,ACC961442,12713.79,2026-01-07 07-17-00
T000625,ACC582440,ACC764226,19366.05,2026-01-04 21-12-00
T000626,ACC255304,ACC715516,14042.27,2026-01-03 01-25-00
T000627,ACC413954,ACC557462,14602.88,2026-01-14 18-58-00
T000628,ACC874542,ACC263305,2317.15,2026-01-05 12-20-00
T000629,ACC377923,ACC533088,2206.7,2026-01-15 14-29-00
T000630,ACC208396,ACC356194,17070.04,2026-01-12 02-03-00
T000631,ACC126030,ACC765394,9427.15,2026-01-02 19-01-00
T000632,ACC104079,ACC202652,15761.55,2026-01-09 19-26-00
T000633,ACC905205,ACC444002,21753.51,2026-01-09 11-08-00
T000634,ACC760432,ACC640862,9353.79,2026-01-15 04-04-00
T000635,ACC734470,ACC939919,15203.59,2026-01-14 15-57-00
T000636,ACC814614,ACC541646,5653.65,2026-01-08 17-23-00
T000637,ACC155016,ACC269535,24836.71,2026-01-07 13-49-00
T000638,ACC878950,ACC358445,23687.83,2026-01-14 05-10-00
T000639,ACC139762,ACC785726,8062.72,2026-01-14 03-09-00
T000640,ACC587850,ACC831924,2669.55,2026-01-10 07-35-00
T000641,ACC556019,ACC879299,23368.44,2026-01-13 20-56-00
T000642,ACC532617,ACC560401,20044.9,2026-01-06 22-04-00
T000643,ACC519729,ACC582440,7861.92,2026-01-14 17-40-00
T000644,ACC165565,ACC454036,17282.5,2026-01-12 18-53-00
T000645,ACC352727,ACC416122,8272.61,2026-01-04 19-12-00
T000646,ACC590783,ACC593387,21583.5,2026-01-02 19-59-00
T000647,ACC785612,ACC783030,17491.32,2026-01-13 19-52-00
T000648,ACC461607,ACC651851,21152.01,2026-01-06 06-10-00
T000649,ACC415216,ACC203337,21013.21,2026-01-03 20-22-00
T000650,ACC525517,ACC775689,15708.61,2026-01-08 03-47-00
T000651,ACC865532,ACC263110,8415.98,2026-01-03 01-24-00
T000652,ACC685459,ACC148895,2831.02,2026-01-02 19-01-00
T000653,ACC605177,ACC955353,17188.91,2026-01-14 03-29-00
T000654,ACC777148,ACC590552,22618.44,2026-01-15 23-07-00
T000655,ACC583719,ACC959563,2531.13,2026-01-03 15-33-00
T000656,ACC620253,ACC889407,17451.48,2026-01-11 11-03-00
T000657,ACC788625,ACC932179,18448.97,2026-01-11 17-27-00
T000658,ACC578405,ACC466775,4098.45,2026-01-09 14-29-00
T000659,ACC873798,ACC837176,10495.3,2026-01-08 19-45-00
T000660,ACC639991,ACC698072,17316.58,2026-01-15 12-40-00
T000661,ACC217305,ACC447946,12753.49,2026-01-03 18-08-00
T000662,ACC421453,ACC102496,2380.47,2026-01-10 20-07-00
T000663,ACC427442,ACC913333,17292.31,2026-01-09 04-09-00
T000664,ACC724189,ACC223790,16681.8,2026-01-10 11-46-00
T000665,ACC971047,ACC281976,19026.89,2026-01-04 07-59-00
T000666,ACC577948,ACC602052,13238.31,2026-01-02 06-05-00
T000667,ACC475380,ACC782271,19912.56,2026-01-10 19-54-00
T000668,ACC856251,ACC912482,1963.52,2026-01-04 12-50-00
T000669,ACC490053,ACC714006,23772.55,2026-01-11 10-34-00
T000670,ACC277657,ACC295666,21239.73,2026-01-11 09-39-00
T000671,ACC321749,ACC934040,18999.99,2026-01-14 00-17-00
T000672,ACC763223,ACC166393,24943.85,2026-01-06 21-03-00
T000673,ACC494705,ACC838815,15462.65,2026-01-09 11-37-00
T000674,ACC303100,ACC907812,15759.59,2026-01-07 09-12-00
T000675,ACC552700,ACC226955,4903.32,2026-01-04 04-17-00
T000676,ACC446641,ACC138245,19124.38,2026-01-07 01-29-00
T000677,ACC271544,ACC480598,13569.02,2026-01-11 17-53-00
T000678,ACC317836,ACC188855,18751.01,2026-01-01 17-31-00
T000679,ACC186099,ACC741519,2997.58,2026-01-08 20-15-00
T000680,ACC880906,ACC720255,15483.95,2026-01-06 18-16-00
T000681,ACC504999,ACC328167,2645.18,2026-01-10 18-17-00
T000682,ACC609403,ACC209591,9477.52,2026-01-09 01-59-00
T000683,ACC882858,ACC996959,22180.15,2026-01-08 15-01-00
T000684,ACC983426,ACC393515,7232.17,2026-01-01 12-46-00
T000685,ACC603971,ACC945213,15400.21,2026-01-02 13-24-00
T000686,ACC144073,ACC187429,10113.38,2026-01-16 00-38-00
T000687,ACC584960,ACC928791,6085.04,2026-01-05 06-01-00
T000688,ACC968375,ACC857340,13974.76,2026-01-13 11-33-00
T000689,ACC205504,ACC456306,7574.72,2026-01-15 20-52-00
T000690,ACC543952,ACC754006,7913.38,2026-01-02 03-24-00
T000691,ACC137111,ACC270777,19125.48,2026-01-02 18-08-00
T000692,ACC140538,ACC684294,8215.13,2026-01-03 18-39-00
T000693,ACC491734,ACC938603,6406.47,2026-01-13 10-03-00
T000694,ACC183537,ACC834535,8635.85,2026-01-07 07-52-00
T000695,ACC147495,ACC130721,4857.56,2026-01-14 11-36-00
T000696,ACC619374,ACC740013,15656.09,2026-01-08 21-53-00
T000697,ACC413960,ACC651648,1239.29,2026-01-12 15-44-00
T000698,ACC646826,ACC875997,24778.93,2026-01-04 06-19-00
T000699,ACC334871,ACC252434,22479.94,2026-01-14 07-31-00
T000700,ACC803940,ACC626926,5310.36,2026-01-06 04-17-00
T000701,ACC521241,ACC914527,21044.31,2026-01-05 03-20-00
T000702,ACC480107,ACC370592,14796.23,2026-01-07 22-36-00
T000703,ACC552309,ACC683482,6073.14,2026-01-05 10-34-00
T000704,ACC408202,ACC336732,12194.24,2026-01-13 07-27-00
T000705,ACC916697,ACC841003,4574.64,2026-01-08 06-55-00
T000706,ACC503717,ACC304596,20074.12,2026-01-08 02-00-00
T000707,ACC928519,ACC146415,19424.48,2026-01-10 07-55-00
T000708,ACC455388,ACC104630,17441.48,2026-01-01 22-26-00
T000709,ACC311990,ACC810885,21165.51,2026-01-14 18-15-00
T000710,ACC845578,ACC275563,17307.68,2026-01-12 07-42-00
T000711,ACC768050,ACC503330,5510.8,2026-01-12 17-01-00
T000712,ACC492675,ACC575501,11347.82,2026-01-11 02-27-00
T000713,ACC142762,ACC878737,20810.07,2026-01-06 08-12-00
T000714,ACC471508,ACC474125,20294.34,2026-01-03 20-27-00
T000715,ACC447210,ACC666259,18715.04,2026-01-04 20-43-00
T000716,ACC126620,ACC762980,12885.37,2026-01-04 05-29-00
T000717,ACC678285,ACC904102,7899.49,2026-01-10 01-30-00
T000718,ACC987797,ACC120260,8269.58,2026-01-03 12-52-00
T000719,ACC137049,ACC468512,21270.85,2026-01-08 01-32-00
T000720,ACC583594,ACC881234,21302.24,2026-01-02 06-40-00
T000721,ACC686040,ACC621447,2349.51,2026-01-12 15-30-00
T000722,ACC554876,ACC604790,13974.5,2026-01-14 00-07-00
T000723,ACC180173,ACC137141,23028.16,2026-01-16 07-43-00
T000724,ACC308057,ACC572177,11199.11,2026-01-09 19-31-00
T000725,ACC554882,ACC861585,14022.7,2026-01-08 23-14-00
T000726,ACC119249,ACC674471,13637.32,2026-01-11 13-53-00
T000727,ACC978153,ACC489755,1461.02,2026-01-08 22-28-00
T000728,ACC851542,ACC941529,22318.19,2026-01-15 07-36-00
T000729,ACC524657,ACC908031,17266.57,2026-01-14 18-47-00
T000730,ACC175298,ACC322274,15458.05,2026-01-04 06-01-00
T000731,ACC664432,ACC995913,9562.35,2026-01-02 04-25-00
T000732,ACC792393,ACC506527,18004.66,2026-01-02 23-36-00
T000733,ACC542128,ACC657099,9429.6,2026-01-11 17-38-00
T000734,ACC792955,ACC449668,8409.12,2026-01-08 16-17-00
T000735,ACC884024,ACC485964,10336.13,2026-01-08 09-58-00
T000736,ACC307652,ACC144153,1462.61,2026-01-01 17-09-00
T000737,ACC391667,ACC812368,16453.12,2026-01-10 19-00-00
T000738,ACC742480,ACC915024,17022.96,2026-01-01 10-03-00
T000739,ACC966850,ACC526954,10981.97,2026-01-11 05-27-00
T000740,ACC343482,ACC760249,16233.52,2026-01-10 03-12-00
T000741,ACC516182,ACC493891,13209.76,2026-01-14 00-36-00
T000742,ACC693232,ACC184005,20369.69,2026-01-15 11-08-00
T000743,ACC489715,ACC561830,17950.59,2026-01-16 02-52-00
T000744,ACC463783,ACC297020,21253.98,2026-01-14 16-39-00
T000745,ACC596113,ACC124377,23898.7,2026-01-13 21-48-00
T000746,ACC668516,ACC495699,14013.05,2026-01-12 09-00-00
T000747,ACC474360,ACC648974,5076.9,2026-01-14 17-51-00
T000748,ACC830848,ACC937908,19268.98,2026-01-03 11-08-00
T000749,ACC140767,ACC567982,10291.81,2026-01-13 05-58-00
T000750,ACC459028,ACC193382,15985.68,2026-01-03 05-03-00
T000751,ACC578544,ACC746050,11151.13,2026-01-14 01-15-00
T000752,ACC504180,ACC970608,4852.97,2026-01-07 20-00-00
T000753,ACC166836,ACC423217,15987.98,2026-01-05 02-43-00
T000754,ACC504820,ACC548821,1831.98,2026-01-05 18-49-00
T000755,ACC801730,ACC983973,11787.2,2026-01-16 01-55-00
T000756,ACC647912,ACC499528,18563.08,2026-01-07 18-50-00
T000757,ACC446086,ACC271151,16089.87,2026-01-14 23-24-00
T000758,ACC799508,ACC852483,9248.81,2026-01-06 08-32-00
T000759,ACC972518,ACC175204,15114.35,2026-01-07 02-31-00
T000760,ACC343239,ACC541732,11448.13,2026-01-02 01-51-00
T000761,ACC564859,ACC444911,3697.43,2026-01-03 14-40-00
T000762,ACC582449,ACC991104,22879.23,2026-01-14 14-16-00
T000763,ACC915948,ACC971479,8564.72,2026-01-14 22-18-00
T000764,ACC777629,ACC492615,7953.52,2026-01-08 08-58-00
T000765,ACC332091,ACC631219,1172.77,2026-01-04 00-52-00
T000766,ACC487868,ACC905870,17976.78,2026-01-01 22-57-00
T000767,ACC472993,ACC504458,20588.22,2026-01-02 16-58-00
T000768,ACC703510,ACC247852,17455.97,2026-01-06 21-32-00
T000769,ACC974342,ACC286096,5235.85,2026-01-14 07-51-00
T000770,ACC595944,ACC176671,17448.89,2026-01-06 15-39-00
T000771,ACC857163,ACC584176,11955.81,2026-01-10 19-16-00
T000772,ACC320661,ACC122182,12740.95,2026-01-02 14-32-00
T000773,ACC189235,ACC952033,14292.02,2026-01-07 17-01-00
T000774,ACC702659,ACC426593,19178.23,2026-01-02 16-07-00
T000775,ACC352930,ACC827959,6989.49,2026-01-13 16-52-00
T000776,ACC313195,ACC350657,9042.14,2026-01-14 20-32-00
T000777,ACC959829,ACC819938,14453.83,2026-01-09 20-35-00
T000778,ACC871391,ACC229689,1279.57,2026-01-02 03-45-00
T000779,ACC216029,ACC713323,9724.31,2026-01-01 18-12-00
T000780,ACC768677,ACC894406,4769.36,2026-01-15 13-16-00
T000781,ACC337735,ACC719953,17522.42,2026-01-08 07-21-00
T000782,ACC970625,ACC108232,7492.72,2026-01-15 03-16-00
